genre,artist_name,track_name,popularity,danceability,duration_ms,energy,liveness,loudness,tempo,year
Alternative,Earl Sweatshirt,Chum,62,0.51,243773,0.503,0.108,-8.756,153.582,2013.0
Alternative,The Internet,Girl,63,0.568,415613,0.42,0.101,-11.169,79.89,2015.0
Alternative,Linkin Park,Somewhere I Belong,61,0.451,213933,0.951,0.261,-3.754,162.065,2003.0
Alternative,MISSIO,I See You,60,0.461,228736,0.766,0.0884,-6.875,169.957,2019.0
Alternative,Casting Crowns,Only Jesus,59,0.572,223907,0.712,0.347,-6.085,123.994,2018.0
Alternative,Freddie Gibbs,Practice,59,0.452,174800,0.526,0.109,-9.134,81.694,2019.0
Alternative,Dominic Fike,Westcoast Collective,58,0.682,107280,0.571,0.339,-7.169,91.97,2018.0
Alternative,System Of A Down,Hypnotize,64,0.274,189440,0.92,0.115,-4.096,153.986,2005.0
Alternative,Casting Crowns,Nobody (feat. Matthew West),59,0.561,206400,0.717,0.138,-5.719,79.993,2018.0
Alternative,Disturbed,Are You Ready,62,0.392,261680,0.976,0.271,-2.189,199.888,2018.0
Alternative,Crossfade,Colors,58,0.337,198533,0.835,0.0945,-6.351,87.561,2004.0
Alternative,Rage Against The Machine,Sleep Now In the Fire,62,0.426,205600,0.929,0.0789,-6.729,127.059,1999.0
Alternative,Stone Temple Pilots,Plush - Acoustic,64,0.644,230293,0.363,0.659,-11.019,133.396,2003.0
Alternative,Papa Roach,Elevate,63,0.666,191565,0.775,0.254,-5.458,144.998,2018.0
Alternative,Pearl Jam,Better Man - Remastered,63,0.445,268587,0.671,0.0791,-7.937,125.712,1994.0
Alternative,Daveed Diggs,The Election of 1800,57,0.731,237983,0.42,0.306,-10.199,67.41,2015.0
Alternative,Francesca Battistelli,Holy Spirit,58,0.381,302577,0.532,0.098,-7.842,143.774,2014.0
Alternative,Gorillaz,Tranz,62,0.649,162627,0.883,0.0658,-5.058,135.141,2018.0
Alternative,Joji,Bitter Fuck,59,0.804,154443,0.338,0.117,-9.397,119.987,2017.0
Alternative,Oliver Tree,Cheapskate,57,0.428,177172,0.511,0.22,-6.988,143.684,2017.0
Alternative,Velvet Revolver,Slither,59,0.478,248307,0.974,0.0738,-3.866,141.077,2004.0
Alternative,Rage Against The Machine,Renegades Of Funk,62,0.651,274160,0.908,0.384,-4.019,123.851,2000.0
Alternative,GoldLink,Cokewhite (feat. Pusha T),61,0.771,205267,0.592,0.23,-7.016,159.949,2019.0
Alternative,Kid Rock,Only God Knows Why,57,0.628,327667,0.749,0.134,-5.18,129.2,1998.0
Alternative,Freddie Gibbs,Half Manne Half Cocaine,61,0.617,192267,0.88,0.224,-6.605,109.158,2019.0
Alternative,Linkin Park,A Place for My Head,64,0.603,184640,0.908,0.671,-5.254,133.063,2000.0
Alternative,Linkin Park,New Divide,66,0.493,268613,0.808,0.0983,-3.365,117.971,2009.0
Alternative,From Ashes to New,Through It All,57,0.524,213053,0.944,0.0362,-5.151,74.994,2016.0
Alternative,SiR,D'Evils,63,0.784,171818,0.586,0.106,-3.417,132.169,2018.0
Alternative,Bad Wolves,Hear Me Now (feat. DIAMANTE),58,0.338,219760,0.806,0.144,-7.417,160.821,2018.0
Alternative,Linkin Park,Breaking the Habit,56,0.579,196907,0.849,0.0909,-5.218,100.021,2003.0
Alternative,Phil Wickham,Living Hope,58,0.211,327000,0.558,0.0978,-6.232,143.452,2018.0
Alternative,The Strokes,You Only Live Once,63,0.63,189227,0.908,0.116,-2.42,120.522,2006.0
Alternative,Alanis Morissette,Hand in My Pocket - 2015 Remaster,64,0.657,222013,0.655,0.102,-8.3,92.259,1995.0
Alternative,Freddie Gibbs,Freestyle S**t,61,0.45,148307,0.55,0.292,-7.825,85.515,2019.0
Alternative,Trevor Daniel,Mess,58,0.655,168484,0.56,0.106,-7.97,154.957,2018.0
Alternative,Phil Wickham,Till I Found You,58,0.373,240267,0.703,0.0715,-5.803,123.909,2018.0
Alternative,Freddie Gibbs,Fake Names,61,0.49,224200,0.712,0.127,-6.954,87.495,2019.0
Alternative,The Black Keys,Tell Me Lies,64,0.436,219891,0.626,0.117,-7.612,94.643,2019.0
Alternative,The Band Of Heathens,Hurricane,59,0.362,319228,0.421,0.0971,-8.824,64.763,2016.0
Alternative,Blood Orange,Gold Teeth,58,0.89,181629,0.665,0.114,-7.848,148.029,2019.0
Alternative,Linkin Park,Lying from You,56,0.535,175373,0.951,0.0669,-3.324,160.102,2003.0
Alternative,Three Days Grace,Time of Dying,61,0.306,186373,0.873,0.52,-3.668,198.387,2006.0
Alternative,Casting Crowns,Who Am I,61,0.545,335907,0.472,0.0684,-7.552,134.027,2003.0
Alternative,311,Love Song,57,0.625,211693,0.686,0.0932,-8.337,139.817,2004.0
Alternative,MGMT,When You Die,63,0.645,263880,0.938,0.159,-4.557,140.886,2018.0
Alternative,The Neighbourhood,Void,61,0.534,203667,0.582,0.0883,-7.912,84.183,2018.0
Alternative,Gorillaz,Andromeda (feat. DRAM),61,0.788,197547,0.472,0.59,-9.021,130.084,2017.0
Alternative,grandson,Overdose,57,0.529,231213,0.686,0.22,-5.869,144.033,2018.0
Alternative,Spacehog,In the Meantime,59,0.269,299507,0.895,0.153,-6.382,168.479,1995.0
Alternative,Incubus,Dig,59,0.45,257253,0.895,0.116,-4.739,77.577,2006.0
Alternative,The Strokes,Under Cover of Darkness,64,0.357,235547,0.775,0.0676,-3.364,199.853,2011.0
Alternative,Arcade Fire,Wake Up,63,0.252,335333,0.8,0.118,-4.845,139.361,2004.0
Alternative,Freddie Gibbs,Cataracts,59,0.293,219827,0.848,0.504,-6.832,171.264,2019.0
Alternative,The Unlikely Candidates,Novocaine,61,0.652,245240,0.833,0.122,-4.898,116.043,2019.0
Alternative,The Black Keys,Every Little Thing,64,0.525,199784,0.776,0.573,-6.385,95.004,2019.0
Alternative,Linkin Park,Points of Authority,64,0.512,200240,0.97,0.0994,-3.886,94.952,2000.0
Alternative,Washed Out,Feel It All Around,62,0.34,192080,0.737,0.0699,-4.681,172.022,2009.0
Alternative,Filter,Take a Picture,60,0.541,363800,0.775,0.178,-8.041,98.992,1999.0
Alternative,Solange,Stay Flo,62,0.823,175707,0.558,0.0821,-7.119,155.974,2019.0
Alternative,The Knocks,Ride Or Die (feat. Foster The People),63,0.648,242035,0.75,0.104,-3.248,105.03,2018.0
Alternative,Francesca Battistelli,The Breakup Song,56,0.529,204773,0.521,0.296,-5.277,173.688,2018.0
Alternative,Alice In Chains,Heaven Beside You,58,0.552,327893,0.725,0.116,-7.09,111.243,1995.0
Country,Strand of Oaks,Weird Ways,51,0.264,358680,0.503,0.11,-6.943,112.09,2019.0
Country,Miranda Lambert,Same Old You,41,0.559,185840,0.458,0.0935,-5.629,128.949,2011.0
Country,Dixie Chicks,Top of the World,44,0.573,363465,0.314,0.306,-7.817,92.087,2002.0
Country,Johnny Cash,Flesh and Blood,46,0.489,156160,0.426,0.117,-9.762,81.354,2002.0
Country,David Allan Coe,Need a Little Time off for Bad Behavior,42,0.639,180867,0.493,0.116,-12.051,90.694,1975.0
Country,John Prine,I Have Met My Love Today,45,0.625,110734,0.236,0.25,-15.428,156.465,2018.0
Country,Kenny Chesney,Back Where I Come From - New Recording with Kenny's Band,40,0.41,256693,0.791,0.872,-6.989,144.035,2000.0
Country,Chris Janson,Little Bit of Both,42,0.555,192653,0.849,0.0706,-4.174,164.037,2017.0
Country,Michael Ray,One That Got Away - Acoustic Version,42,0.576,217341,0.638,0.221,-5.645,159.988,2018.0
Country,Maren Morris,Rich - Radio Edit,42,0.478,207575,0.877,0.285,-2.962,74.956,2018.0
Country,Kenny Chesney,All I Want for Christmas Is a Real Good Tan,41,0.73,278000,0.394,0.207,-11.818,102.999,2003.0
Country,Alabama,When We Make Love,41,0.481,216373,0.0758,0.0859,-23.435,71.892,1984.0
Country,Dixie Chicks,Truth No. 2,43,0.499,268801,0.625,0.16,-5.927,179.832,2002.0
Country,Ryan Bingham,Beautiful and Kind,43,0.597,196774,0.27,0.0953,-10.169,98.566,2019.0
Country,Bread,Baby I'm-a Want You,53,0.613,150707,0.289,0.0617,-16.529,144.188,1973.0
Country,Dolly Parton,Gonna Hurry (As Slow As I Can) - Demo,43,0.61,103467,0.255,0.0977,-11.398,98.677,2009.0
Country,Brett Eldredge,Brother,42,0.548,211973,0.732,0.105,-6.0,172.033,2017.0
Country,Kenny Chesney,On the Coast of Somewhere Beautiful,40,0.596,214240,0.475,0.127,-11.102,139.641,2002.0
Country,Johnny Cash,The One on the Right Is on the Left,45,0.721,167667,0.613,0.205,-9.26,98.477,2002.0
Country,Doug Stone,I Never Knew Love,41,0.575,210467,0.332,0.101,-12.19,135.01,1990.0
Country,Chris Young,You Do the Talkin',41,0.506,179240,0.92,0.26,-3.982,156.026,2015.0
Country,Dixie Chicks,Let 'Er Rip,42,0.672,171073,0.853,0.172,-4.689,149.986,1998.0
Country,Lee Brice,The Locals,41,0.609,202413,0.841,0.14,-5.442,131.024,2017.0
Country,The Outlaws,Green Grass & High Tides - Remastered,53,0.263,586400,0.828,0.232,-8.225,99.092,1996.0
Country,Chris Lane,Her Own Kind Of Beautiful,41,0.484,164440,0.935,0.123,-3.679,180.128,2016.0
Country,John Prine,No Ordinary Blue,44,0.595,176256,0.33,0.0958,-14.101,86.521,2018.0
Country,Hank Locklin,"Please Help Me, I'm Falling",48,0.552,141467,0.336,0.324,-10.712,105.479,2003.0
Country,Jason Isbell,Stockholm,44,0.393,171867,0.508,0.259,-10.636,97.107,2013.0
Country,Dolly Parton,Just Because I'm a Woman,44,0.604,183373,0.286,0.0925,-8.975,104.026,2018.0
Country,John Prine,"Egg & Daughter Nite, Lincoln Nebraska, 1967 (Crazy Bone)",44,0.748,245226,0.436,0.11,-10.759,88.557,2018.0
Country,Jason Isbell and the 400 Unit,Molotov,45,0.52,226850,0.765,0.0886,-9.108,126.519,2017.0
Country,"Hank Williams, Jr.",Mr. Lincoln,40,0.528,254400,0.392,0.0774,-13.57,142.352,1990.0
Country,Patty Loveless,You Don't Even Know Who I Am,41,0.317,245173,0.199,0.0745,-12.597,206.364,1994.0
Country,Alabama,Lady Down On Love,40,0.348,237227,0.0834,0.123,-16.06,82.98,2004.0
Country,Jason Isbell and the 400 Unit,Cumberland Gap,50,0.272,204402,0.908,0.18,-7.928,160.913,2017.0
Country,Turnpike Troubadours,Oklahoma Stars,41,0.365,193662,0.562,0.229,-5.923,90.062,2017.0
Country,Dolly Parton,Holdin' On to You,44,0.652,167413,0.633,0.63,-9.692,164.988,2018.0
Country,Phosphorescent,New Birth in New England,57,0.56,299685,0.959,0.531,-5.493,103.006,2018.0
Country,Jason Isbell,Traveling Alone,44,0.564,269693,0.404,0.147,-11.599,127.886,2013.0
Country,Wade Hayes,Old Enough to Know Better,40,0.562,220200,0.836,0.268,-9.344,165.489,1995.0
Country,Willie Nelson,Red Headed Stranger,43,0.581,239800,0.157,0.103,-16.908,80.074,1975.0
Country,David Allan Coe,Please Come to Boston,41,0.573,257800,0.302,0.138,-15.009,71.95,1974.0
Country,Carrie Underwood,Lessons Learned,44,0.622,249893,0.804,0.046,-4.845,96.969,2005.0
Country,Dolly Parton,My Tennessee Mountain Home,44,0.577,187560,0.27,0.273,-10.689,88.072,1973.0
Country,Lee Brice,They Won't Forget About Us,41,0.613,235133,0.776,0.109,-7.027,152.996,2017.0
Country,Rodney Atkins,About The South,41,0.64,178760,0.939,0.31,-3.537,138.922,2006.0
Country,Waylon Jennings,Don't Cuss the Fiddle - Remastered,42,0.659,183493,0.709,0.0732,-13.361,108.892,1978.0
Country,Ty Herndon,It Must Be Love - Single Version,40,0.622,212307,0.784,0.121,-4.576,115.958,1995.0
Country,Carrie Underwood,Mexico,44,0.293,206893,0.874,0.18,-0.521,177.484,2015.0
Country,Seals and Crofts,Get Closer,52,0.653,238147,0.437,0.0689,-12.641,96.469,1976.0
Country,LeAnn Rimes,Probably Wouldn't Be This Way,42,0.613,217947,0.426,0.131,-6.418,129.644,2005.0
Country,Rittz,Crown Royal,47,0.776,289440,0.683,0.131,-9.133,116.007,2014.0
Country,The Avett Brothers,At the Beach,49,0.563,249173,0.756,0.114,-7.916,105.121,2004.0
Country,Brooks & Dunn,Rock My World (Little Country Girl),41,0.729,223840,0.666,0.34,-10.212,120.296,1993.0
Country,Montgomery Gentry,Lonely and Gone,40,0.531,199599,0.696,0.36,-6.729,163.912,1999.0
Country,Cowboy Junkies,Sweet Jane,49,0.604,214973,0.204,0.111,-22.191,167.335,1988.0
Country,Dixie Chicks,I Believe in Love,43,0.503,254052,0.242,0.36,-8.743,75.943,2002.0
Country,Marty Robbins,The Hanging Tree,44,0.625,170400,0.425,0.346,-11.805,91.079,1959.0
Country,John Prine,Hello In There,45,0.594,272027,0.325,0.0857,-17.137,135.229,1971.0
Country,Brett Eldredge,Waited Too Long,41,0.484,239240,0.724,0.109,-5.007,137.733,2013.0
Country,Pistol Annies,Milkman,40,0.518,202427,0.223,0.107,-12.488,78.469,2018.0
Country,Dixie Chicks,Loving Arms,43,0.569,217929,0.34,0.137,-8.363,136.211,1998.0
Country,Morgan Evans,American,42,0.526,183679,0.808,0.167,-6.438,97.025,2018.0
Country,Willie Nelson,Blue Eyes Crying In the Rain,43,0.647,138440,0.127,0.112,-13.004,117.8,2015.0
Country,Jason Isbell,Live Oak,44,0.369,217347,0.121,0.118,-14.907,176.068,2013.0
Country,Jon Langston,Middle of Nowhere,40,0.464,208500,0.798,0.116,-4.938,159.881,2013.0
Country,Faith Hill,Cry,42,0.512,226307,0.645,0.0987,-5.631,111.015,2002.0
Country,Waylon Jennings,Gold Dust Woman - Remastered,41,0.554,240333,0.428,0.148,-15.197,139.932,1978.0
Country,Stephen Stills,Go Back Home,54,0.653,354467,0.54,0.178,-10.115,96.127,1970.0
Country,Ricky Van Shelton,Keep It Between The Lines,41,0.659,229533,0.293,0.092,-11.365,89.927,1987.0
Country,Brett Eldredge,Lose It All,40,0.496,220773,0.79,0.281,-7.0,157.923,2015.0
Country,Jamey Johnson,Flying Silver Eagle,39,0.568,267120,0.73,0.123,-5.133,141.849,2006.0
Country,Sara Evans,You'll Always Be My Baby,40,0.469,276280,0.621,0.123,-4.745,135.764,2005.0
Country,Brett Eldredge,Go On Without Me,41,0.451,196707,0.699,0.0797,-5.97,85.897,2013.0
Country,Sammy Kershaw,I Won't Back Down,41,0.747,179867,0.503,0.131,-8.123,115.027,2015.0
Country,Willie Nelson,God's Problem Child,44,0.674,295760,0.432,0.13,-10.444,82.051,2017.0
Country,Dixie Chicks,I'll Take Care of You,42,0.599,220199,0.363,0.112,-7.18,141.571,1998.0
Country,Mindy McCready,Ten Thousand Angels,40,0.469,207227,0.606,0.078,-5.684,201.26,1996.0
Country,Hank Williams III,Low Down,41,0.706,204187,0.702,0.103,-6.761,127.101,2006.0
Country,Dixie Chicks,Once You've Loved Somebody,41,0.708,208994,0.48,0.112,-5.601,139.412,1998.0
Country,Brett Eldredge,Crystal Clear,41,0.629,201707,0.779,0.188,-6.131,93.007,2017.0
Country,Willie Nelson,I Gotta Get Drunk,43,0.699,133867,0.539,0.225,-8.92,79.166,2015.0
Country,Travis Tritt,I See Me,40,0.602,227173,0.471,0.25,-7.204,129.916,2004.0
Country,Emmylou Harris,Red Dirt Girl,51,0.338,245203,0.447,0.402,-11.091,79.005,2001.0
Country,Ronnie Milsap,Smokey Mountain Rain,41,0.448,267173,0.475,0.753,-11.307,131.261,2002.0
Country,Alan Jackson,1976,45,0.75,249467,0.442,0.357,-13.838,124.983,2008.0
Alternative,The Black Keys,Get Yourself Together,64,0.443,236941,0.868,0.651,-6.145,157.948,2019.0
Alternative,Lamb of God,Laid to Rest,62,0.366,230127,0.956,0.449,-3.725,104.016,2004.0
Alternative,Pearl Jam,Elderly Woman Behind the Counter in a Small Town (Remastered),61,0.291,196187,0.493,0.101,-9.461,182.032,1993.0
Alternative,Blood Orange,Benzo,60,0.739,150512,0.326,0.137,-10.376,97.354,2019.0
Alternative,Calle 13,Atrévete-Te-Te,69,0.829,239307,0.878,0.776,-5.951,87.991,2005.0
Alternative,Nothing More,Let 'em Burn,55,0.54,235853,0.966,0.391,-3.884,94.986,2017.0
Alternative,Toro y Moi,Ordinary Pleasure,56,0.878,183746,0.779,0.104,-7.283,115.009,2019.0
Alternative,The Internet,Special Affair,60,0.795,176187,0.409,0.112,-10.134,120.095,2015.0
Alternative,Freddie Gibbs,Situations,60,0.811,228320,0.604,0.136,-8.674,121.541,2019.0
Alternative,Disturbed,A Reason to Fight,61,0.591,284293,0.571,0.13,-5.573,75.04,2018.0
Alternative,Slipknot,Spit It Out,63,0.331,159773,0.946,0.254,-4.599,139.965,2009.0
Alternative,Alice In Chains,Down In A Hole,57,0.359,338227,0.794,0.111,-5.908,97.188,1992.0
Alternative,Freddie Gibbs,Giannis (feat. Anderson .Paak),60,0.657,198907,0.839,0.399,-5.62,90.448,2019.0
Alternative,Rage Against The Machine,Bombtrack,61,0.459,243453,0.926,0.183,-3.415,151.534,1992.0
Alternative,Blood Orange,I Wanna C U,59,0.793,74725,0.304,0.114,-12.191,99.773,2019.0
Alternative,Stone Temple Pilots,Sex Type Thing - Remastered,55,0.404,217813,0.925,0.0418,-7.336,134.177,1992.0
Alternative,Jason Isbell and the 400 Unit,If We Were Vampires,62,0.629,215564,0.208,0.107,-16.225,96.609,2017.0
Alternative,GoldLink,Joke Ting (feat. Ari PenSmith),60,0.83,180053,0.594,0.0881,-5.4,140.006,2019.0
Alternative,System Of A Down,Radio/Video,64,0.361,249227,0.921,0.358,-2.468,139.259,2005.0
Alternative,Solange,Cranes in the Sky,61,0.719,250973,0.615,0.235,-5.972,96.988,2016.0
Alternative,The Black Keys,Sit Around And Miss You,63,0.536,160502,0.792,0.105,-7.217,120.661,2019.0
Alternative,Freddie Gibbs,Massage Seats,59,0.498,146813,0.673,0.616,-5.71,89.486,2019.0
Alternative,Slipknot,"Vermilion, Pt. 2",64,0.589,224320,0.442,0.0987,-8.517,122.688,2004.0
Alternative,Passion Pit,Little Secrets,59,0.597,238973,0.786,0.0909,-4.248,99.888,2009.0
Alternative,The Neighbourhood,Nervous,62,0.589,245000,0.614,0.31,-7.528,119.837,2018.0
Alternative,Linkin Park,Runaway,62,0.636,183973,0.884,0.253,-4.743,109.16,2000.0
Alternative,Passion Pit,I Found U,61,0.53,207343,0.731,0.109,-5.299,123.943,2019.0
Alternative,LCD Soundsystem,oh baby,59,0.58,349693,0.622,0.648,-12.005,169.442,2017.0
Alternative,Dominic Fike,Socks,56,0.729,131173,0.485,0.32,-6.925,119.999,2018.0
Alternative,KALEO,No Good,62,0.378,234240,0.925,0.18,-3.781,108.525,2016.0
Alternative,Slipknot,Killpop,60,0.306,225067,0.926,0.0776,-2.754,158.47,2014.0
Alternative,System Of A Down,Violent Pornography,63,0.458,211333,0.958,0.108,-2.331,142.706,2005.0
Alternative,Papa Roach,Falling Apart,60,0.528,188920,0.942,0.344,-2.825,110.058,2015.0
Alternative,Red Hot Chili Peppers,Sick Love,62,0.591,221440,0.794,0.292,-5.935,147.974,2016.0
Alternative,Nothing More,Do You Really Want It,55,0.223,233333,0.891,0.107,-4.918,170.6,2017.0
Alternative,Nickelback,If Everyone Cared,53,0.522,215106,0.874,0.261,-4.392,132.018,2005.0
Alternative,Kali Uchis,Loner,56,0.722,212000,0.675,0.305,-5.61,120.012,2015.0
Alternative,grandson,Stick Up,57,0.31,222560,0.932,0.349,-4.764,135.944,2018.0
Alternative,Eve 6,Here's to the Night,54,0.583,249840,0.652,0.0781,-6.255,97.469,2000.0
Alternative,Blood Orange,Baby Florence (Figure),56,0.764,177979,0.652,0.179,-12.144,120.02,2019.0
Alternative,Foo Fighters,Times Like These,61,0.377,265560,0.908,0.241,-3.793,144.563,2002.0
Alternative,In This Moment,Black Wedding (feat. Rob Halford),60,0.54,247373,0.967,0.683,-4.174,136.896,2017.0
Alternative,A Tribe Called Quest,Electric Relaxation,63,0.866,226133,0.534,0.0929,-9.201,98.243,1999.0
Alternative,Escape the Fate,Broken Heart,58,0.528,187372,0.861,0.268,-4.309,95.02,2018.0
Alternative,Freddie Gibbs,Education (feat. Yasiin Bey & Black Thought),59,0.451,262280,0.81,0.123,-6.456,82.918,2019.0
Alternative,Doja Cat,So High,56,0.621,199747,0.585,0.05,-5.632,132.004,2014.0
Alternative,Mudvayne,Dig,60,0.623,162293,0.983,0.261,-3.548,134.975,2000.0
Alternative,Incubus,Stellar,55,0.582,200493,0.765,0.344,-6.544,128.164,1999.0
Alternative,Alanis Morissette,You Oughta Know - 2015 Remaster,64,0.665,249493,0.834,0.452,-7.737,105.292,1995.0
Alternative,Blood Orange,Birmingham,57,0.374,93473,0.189,0.142,-9.678,126.837,2019.0
Alternative,Casting Crowns,Praise You In This Storm,56,0.37,297640,0.653,0.115,-6.819,164.152,2005.0
Alternative,From Ashes to New,Crazy,54,0.277,185697,0.962,0.354,-3.408,95.056,2018.0
Alternative,Freddie Gibbs,Flat Tummy Tea,59,0.558,154573,0.914,0.365,-6.19,92.033,2019.0
Alternative,Blood Orange,Good For You,57,0.746,142657,0.563,0.227,-9.034,82.388,2019.0
Alternative,Stone Temple Pilots,Plush,59,0.423,310347,0.954,0.177,-3.157,144.553,2003.0
Alternative,The Black Keys,Breaking Down,62,0.444,205037,0.738,0.165,-5.351,107.585,2019.0
Alternative,GoldLink,Zulu Screams (feat. Maleek Berry & Bibi Bourelly),60,0.748,177707,0.937,0.127,-5.506,126.042,2019.0
Alternative,MGMT,Little Dark Age,61,0.705,299960,0.712,0.1,-6.156,97.512,2018.0
Alternative,Daughtry,Over You,60,0.423,204853,0.922,0.102,-2.602,156.063,2006.0
Alternative,System Of A Down,Prison Song,61,0.495,201160,0.974,0.182,-3.252,99.733,2001.0
Alternative,Arcade Fire,The Suburbs,64,0.616,315200,0.682,0.342,-6.148,117.78,2010.0
Alternative,The Raconteurs,Now That You're Gone,60,0.506,236663,0.329,0.0682,-13.313,200.133,2018.0
Alternative,Slipknot,(sic),61,0.38,199881,0.994,0.0956,-4.638,96.325,2009.0
Alternative,Disturbed,No More,62,0.53,232640,0.988,0.222,-2.406,101.28,2018.0
Alternative,Static-X,Push It,60,0.557,154907,0.978,0.287,-3.965,149.887,1999.0
Alternative,Kali Uchis,Melting,57,0.573,208854,0.481,0.106,-7.775,115.28,2015.0
Alternative,Silverchair,Tomorrow,51,0.312,267440,0.693,0.105,-7.097,144.883,2014.0
Alternative,The Neighbourhood,You Get Me So High,59,0.551,153000,0.881,0.152,-6.099,88.036,2018.0
Alternative,The Strokes,Hard To Explain,57,0.408,224333,0.665,0.0888,-6.286,82.525,2001.0
Alternative,Chevelle,Vitamin R (Leading Us Along),53,0.481,223173,0.88,0.204,-4.55,95.023,2004.0
Alternative,311,Down,53,0.441,172160,0.922,0.381,-6.644,175.411,1995.0
Alternative,The Black Keys,Under The Gun,62,0.518,196325,0.689,0.107,-6.89,120.115,2019.0
Alternative,Spoon,The Underdog,58,0.693,222107,0.527,0.663,-10.856,145.165,2007.0
Alternative,Red Hot Chili Peppers,Around the World,63,0.504,238733,0.96,0.0613,-1.464,96.682,1999.0
Alternative,The Black Keys,Fire Walk With Me,62,0.534,178229,0.79,0.0916,-6.721,149.905,2019.0
Alternative,Incubus,Anna Molly,58,0.451,225880,0.973,0.0924,-2.611,151.885,2006.0
Alternative,Nothing More,Fade In / Fade Out,54,0.411,364907,0.805,0.0819,-5.246,83.479,2017.0
Alternative,Earl Sweatshirt,Hive,58,0.619,277240,0.742,0.166,-6.995,144.602,2013.0
Alternative,Nickelback,Next Contestant,52,0.557,214707,0.862,0.0577,-4.029,174.114,2005.0
Alternative,The Neighbourhood,Stuck with Me,59,0.538,258227,0.742,0.152,-6.365,165.951,2018.0
